biomarkers,E-GSM1031158,E-GSM1031159,E-GSM1031160,E-GSM1031161,E-GSM1031162,E-GSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
cg15055101,0.1717851,0.1107871,0.1586162,0.1497237,0.1304177,0.1665922,0.1737309,0.1697382,0.2108068,0.04108664,0.01787943
cg15056107,0,0.05370183,0,0.02715061,0,0.004899498,0.02032049,0.01873503,0.01551283,0.0160107,0.01938091
cg15056247,0,0,0.03739776,0,0,0,0.00442082,0.003535224,0.005174011,0,0
cg15056412,0.04755998,0.03902644,0.04138825,0.04023105,0.04966553,0.04030867,0.04993654,0.03895694,0.04256995,0.04001597,0.02480803
cg15057581,0.001525553,0.01384439,0.006237598,0.01491501,0.004577136,0.004066478,0.008456036,0.01304643,0.01168318,0.02464003,0.004631965
cg15057726,0.0256589,0.02792332,0.009905744,0.02068065,0.02316851,0.01740723,0.03708119,0.03367529,0.04542774,0.02556984,0.02457711
cg15059511,0.01770884,0.016385,0.000533336,0.02395692,0.004118802,0.016321,0.008633995,0.009979689,0.01302114,0.01546562,0.008122719
cg15059932,0.03995634,0.01251,0.04667085,0.03099556,0.01271965,0.008170569,0.04086921,0.05211754,0.03817403,0.004772876,0.01677556
cg15060177,0.002807621,0.01602136,0.000464156,0.013904,0.005065638,0.004725312,0.0027503,0.005358369,0.004599006,0.002187251,0
cg15060813,0.60127,0.7567252,0.645888,0.7392132,0.2771652,0.7281743,0.7105119,0.6203561,0.7910068,0.5278394,0.5181619
cg15061008,0,0.01387023,0.01487849,0.01957439,0.01885296,0.009383262,0.01856539,0.01473525,0.01837325,0.02905786,0.02722971
cg15062535,0.8622222,0.7590311,0.8035495,0.8320147,0.8304785,0.8327165,0.8851797,0.7456839,0.8846141,0.8455566,0.8282796
cg15062795,0.01273885,0.04346615,0.0435149,0.04279321,0.05212197,0,0.01025446,0.01386949,0.01100838,0.007147083,0.02288084
cg15065896,0.03216362,0.02825968,0.02600432,0.03849926,0.02794206,0.02458156,0.0356392,0.04998136,0.04659129,0.03488624,0.03199744
cg15068733,0.09878245,0.08069054,0.1271411,0.07135421,0.05182963,0.05526706,0.08688052,0.0874745,0.07854793,0.06362402,0.04934536
cg15070798,0.01956405,0.07294805,0.01400356,0.0658341,0.02565073,0.02625929,0.06151668,0.04465415,0.07731314,0.04042048,0.01275724
cg15071391,0.4735766,0.7165847,0.6925241,0.6696147,0.6453329,0.7426932,0.7889825,0.8240598,0.8505886,0.6793162,0.6930711
cg15075170,0.01102859,0.0471043,0.03228995,0.02842321,0.03184373,0.02417585,0.06650728,0.03047515,0.03377304,0.04359739,0.05237937
cg15075718,0.6576915,0.68154,0.5879274,0.7511191,0.7164925,0.7263091,0.7442099,0.6464592,0.727605,0.6556316,0.7041017
cg15076218,0,0.00249581,0.03937578,0.01026211,0.01640328,0.008812767,0.007834977,0.01468135,0.01997028,0.0102793,0.01042367
cg15076659,0,0.205946,0.1864704,0.0222761,0.06725594,0.07287686,0.007069502,0.02641635,0.01812315,0,0
cg15077070,0.1952729,0.5361658,0.4382508,0.5565109,0.4163018,0.3930738,0.5761285,0.5107973,0.5192363,0.3227609,0.3208604
cg15077637,0,0.04006996,0.01027115,0.0290916,0.03216084,0.01650145,0.0248379,0.02526772,0.02910035,0.01108731,0.006963259
cg15078027,0,0.006600178,0.006824045,0.005564757,0.003001422,0.000745047,0.002077603,0.01513025,0.03151517,0.01037166,0.004000816
cg15078479,0,0,0,0.02712358,0.004958232,0,0,0,0,0,0
cg15081561,0.7746201,0.707262,0.8233562,0.8256211,0.8503217,0.8430484,0.8706906,0.8869202,0.8794282,0.8272592,0.8528727
cg15082782,0.8537059,0.8680474,0.8617418,0.8936586,0.8797644,0.8134744,0.8717205,0.8864639,0.8401238,0.8250716,0.8276775
cg15083227,0,0.0155084,0.02764872,0.03627725,0.02148491,0.02746402,0.02766577,0.03245271,0.04284652,0.0050951,0.02752477
cg15083233,0,0.01917793,0.03452773,0,0.002191306,0,0.005068919,0.01018776,0.004631886,0.01175704,0.008091542
cg15085805,0,0.01560512,0.01253858,0.01670891,0.01527102,0,0.003464516,0.01126251,0.0110383,0.002909886,0.000134832
cg15087147,0.004176809,0.01827753,0.007549557,0.01438523,0.01274128,0.01548111,0.02586222,0.03836485,0.03209843,0.04302658,0.03769285
cg15089387,0,0.01692965,0.02540028,0.05211736,0.009802085,0.03106564,0.03451783,0.04885648,0.02953205,0.02619591,0.005663894
cg15089487,0,0.0834086,0,0.03722471,0,0,0,0.001303431,0,0,0
cg15091337,0.614935,0.04022042,0.4973582,0.0919034,0.04101057,0.6415139,0.08089004,0.06068782,0.06258768,0.03510227,0.04902035
cg15091410,0.4848989,0.2649762,0.372796,0.7151144,0.4819067,0.537764,0.6425796,0.7226682,0.6575974,0.4263557,0.3161192
cg15092544,0,0.013886,0.002068642,0.007441528,0.000509696,0,0.003404521,0.005049703,0.005763739,0.01344079,0.003651367
cg15092802,0.8369854,0.8310573,0.8233337,0.8949111,0.8828461,0.8092989,0.8266889,0.8064233,0.8141882,0.8142381,0.8295869
cg15094912,0.01365387,0.02574886,0.007808363,0.006606956,0.02826819,0.007722631,0.02328306,0.01678045,0.01703174,0.01078422,0.01005829
cg15095327,0.3233205,0.2022145,0.3054184,0.2743674,0.1615909,0.3032281,0.2494346,0.3542032,0.2557079,0.240544,0.2814238
cg15096123,0.80884,0.7457846,0.8140715,0.8807796,0.8014432,0.8155027,0.8085356,0.7093898,0.8095464,0.6418405,0.6850356
cg15096140,0.408499,0.4762011,0.6174061,0.6041164,0.4054934,0.6472239,0.6277122,0.5175611,0.6057464,0.4708762,0.4682328
cg15097876,0.02525098,0.03815714,0,0.03479357,0.0207192,0.01275416,0.01742171,0.02315865,0.02321343,0.01590401,0.0210751
cg15098690,0.02636068,0.004324731,0.05525441,0,0.01852922,0,0.01053068,0.02289554,0.01647513,0,0
cg15100639,0,0,0,0.008704921,0.01255963,0,0,0.00388384,0.001100046,0,0
cg15101633,0.8261775,0.7874469,0.7995077,0.8475129,0.8338079,0.7838994,0.5021026,0.6654288,0.8155361,0.725788,0.7631375
cg15103426,0,0.01321132,0,0.02652548,0.008187997,0,0,0,0,0.001406728,0
cg15103675,0,0,0,0.008339651,0,0,0,0,0.001542844,0,0
cg15104484,0.01080323,0.01986642,0.01585819,0.02265638,0.02907287,0.01292434,0.01396731,0.02125125,0.02326801,0.01317568,0.004699583
cg15105081,0.1172879,0.07365461,0.06355049,0.1261327,0.02853815,0.05139674,0.0515433,0.04535929,0.04721529,0.1046102,0.08461554
cg15105660,0.03741791,0,0.005060223,0.04723652,0.01824855,0.01186819,0.02156691,0.01823144,0.01925165,0,0
cg15105703,0.04791402,0.07888319,0.06274793,0.0527496,0.0544474,0.07574017,0.1034508,0.07422753,0.1016372,0.08774209,0.06443217
cg15105987,0.1235125,0.08622899,0.07802946,0.08448634,0.1287725,0.07885244,0.2690485,0.3140691,0.2792102,0.132023,0.1231535
cg15107670,0.03573747,0.01844706,0.01786349,0.01496091,0.02277812,0.01270094,0.03533393,0.008423729,0.017256,0.02530217,0.01655201
cg15109207,0.8848854,0.8140343,0.829604,0.8885869,0.8188598,0.8463588,0.7621534,0.6740608,0.7168592,0.6044646,0.6813585
cg15109571,0.02429121,0.01517899,0.008406743,0.02281081,0.04568973,0.03149728,0.04624447,0.04250047,0.04535026,0.05667916,0.05977092
cg15111734,0,0.006389176,0.07068818,0.05728554,0.02665087,0.02837756,0.02255053,0.03291967,0.04453347,0.03267566,0.0218397
cg15113803,0.8653724,0.7855852,0.7964764,0.821942,0.8656235,0.8375486,0.8436853,0.8543802,0.8317785,0.7706262,0.7856978
cg15118204,0.1574183,0.1803584,0.174649,0.2312723,0.1265894,0.1712013,0.207284,0.1905274,0.1799488,0.2254295,0.2133512
cg15118503,0.02989161,0.05047604,0.04581073,0.000500205,0.02444608,0,0.04076137,0.0266249,0.04031463,0.06212128,0.03065313
cg15119375,0.002096815,0,0.009253657,0.01500105,0.01684997,0,0,0.000737024,0,0,0
cg15120247,0.7850543,0.779867,0.8270518,0.8383597,0.9091325,0.8340744,0.8127266,0.828063,0.8301799,0.8065082,0.8158192
cg15120497,0.5200729,0.321303,0.4057679,0.4026414,0.4698851,0.4101879,0.4160435,0.5741516,0.4825133,0.2905802,0.2900889
cg15120925,0.07630495,0.05649336,0.1070951,0.0539236,0.05947648,0.03623788,0.0537541,0.08979553,0.05687959,0.06874873,0.06478371
cg15120942,0.0763865,0.2114488,0.1745245,0.2514052,0.1611366,0.1820904,0.2671486,0.2119322,0.2516225,0.1304959,0.1295756
cg15121304,0.7523291,0.755508,0.7734252,0.7694411,0.7365109,0.7575571,0.7918922,0.8226737,0.776324,0.7237508,0.765673
cg15125424,0.08228713,0.1248502,0,0,0.08672979,0,0.0387343,0.0211062,0.03213134,0.04288316,0.02759868
cg15125472,0.8404142,0.191117,0.3031729,0.2011854,0.6475855,0.3544305,0.3943195,0.4489387,0.4004237,0.2027052,0.2752658
cg15125634,0,0.000786672,0,0.02489903,0,0,0,0,0,0,0
cg15127324,0.05598971,0.03435012,0.05044229,0.06235804,0.06164831,0.05095739,0.0592461,0.09816799,0.06869757,0.0398829,0.03870102
cg15127733,0.4994873,0.2550166,0.3000751,0.219149,0.2339325,0.3499979,0.3471394,0.2971331,0.3420457,0.2404304,0.2864055
cg15127806,0.003017329,0.009118567,0.02528566,0.02891146,0.01237074,0,0.02095877,0.03353081,0.02290178,0.01687824,0.008049876
cg15128849,0,0,0.05650749,0.02285865,0.0138674,0.01743662,0.01190342,0.02223484,0.01345521,0,0.009256585
cg15128898,0,0.01157918,0.002139024,0.004591455,0.007286738,0.001184148,0,0.003469593,0.007048885,0.001925027,0.00136348
cg15129294,0.3653124,0.5478435,0.6653363,0.7389178,0.5726938,0.7422333,0.8243017,0.6121551,0.7961292,0.6744848,0.6867618
cg15133363,0.03131991,0.01299149,0.005362178,0.05346021,0.02638778,0.04647457,0.0187271,0.01635212,0.01967737,0.0335043,0.014067
cg15133917,0.5308816,0.4533359,0.6846847,0.6428797,0.7373767,0.7635487,0.8254122,0.7735323,0.8480102,0.7144535,0.5940149
cg15134628,0.02025954,0.02819904,0.04806409,0.03798449,0.01517256,0.05200924,0.0441255,0.04534302,0.04327173,0.03973751,0.04447109
cg15134649,0.01390289,0.04217743,0.0140813,0.01259526,0.01664577,0.005575192,0.008912197,0.0148914,0.01003467,0.02163352,0.004748765
cg15139737,0,0.05701613,0.06141474,0.07224095,0.02555481,0.05052871,0.07148362,0.06380851,0.08938988,0.07864584,0.04189777
cg15140807,0.7974,0.7747135,0.7978297,0.8215568,0.8982196,0.8055078,0.8674526,0.8710279,0.9089048,0.8315544,0.8299638
cg15142488,0.9905478,0.9750659,0.9810938,0.9817889,0.9747323,0.9855429,0.9811001,0.9816788,0.979668,0.9807625,0.9787445
cg15143643,0.769143,0.7386458,0.73793,0.8570927,0.3855523,0.7772595,0.7854859,0.8917057,0.8617343,0.5658685,0.5388721
cg15144793,0.02425598,0.01801723,0.03086076,0.008690109,0.003084812,0.009602932,0.009960561,0.007149858,0.003947792,0.001491055,0.009012303
cg15146720,0.01496535,0.04781969,0.03234959,0.04511331,0.02739052,0.01839417,0.062411,0.05977071,0.05655719,0.05434396,0.05878254
cg15146752,0.009135645,0,0.01298045,0.01874074,0.003761189,0.000185888,0,0.004842248,0.005167292,0.01147118,0
cg15147435,0.5922003,0.12392,0.04137767,0.4037021,0.2454689,0.01725426,0.03051523,0.03197706,0.01981068,0.02546523,0.004202706
cg15147516,0.01004849,0.04434749,0.07874243,0.02188392,0.04782249,0.03954834,0.05517787,0.05058292,0.05966873,0.03245804,0.02117807
cg15147545,0.00358459,0.01293229,0.001586875,0.01930867,0.003211012,0.001196512,0.004661445,0.004206424,0.002279935,0.001906263,0.00503476
cg15149098,0.8587101,0.8309326,0.8150604,0.8720852,0.8800666,0.7986308,0.838167,0.870969,0.8609814,0.8267744,0.8397218
cg15149645,0.8859974,0.8205055,0.8832226,0.9117856,0.8608387,0.9198833,0.9001956,0.9106979,0.907824,0.8537546,0.8637882
cg15149938,0.7757189,0.636987,0.7154535,0.7329999,0.7756022,0.7407014,0.8232009,0.7786099,0.8223436,0.7437071,0.7701102
cg15153383,0.06805307,0.3671712,0.1865732,0.3041439,0.0838256,0.1685731,0.3745013,0.2692207,0.3818814,0.4557131,0.2781989
cg15154229,0.6939304,0.705848,0.6851122,0.7913119,0.5943907,0.6822201,0.7652628,0.737478,0.7557978,0.7344075,0.7593715
cg15156078,0.001240321,0.01957496,0.02088225,0.01950578,0.02619932,0.01893887,0.02418174,0.02536144,0.03626067,0.1466947,0.01601125
cg15156367,0.6111045,0.2160059,0.2188428,0.2178014,0.3088247,0.277031,0.2581739,0.3819646,0.2435872,0.1232742,0.1466473
cg15156836,0.04629609,0.08786336,0.09511447,0.1467529,0.04518427,0.1147671,0.1777629,0.1729595,0.1621903,0.1311464,0.1125837
cg15156844,0.9795755,0.9163198,0.9522845,0.9778551,0.9782657,0.9785509,0.9551264,0.9741908,0.9585738,0.9786789,0.9729355
cg15157837,0,0.02131674,0,0.008185033,0.01906336,0,0,0,0,0,0
cg15158783,0.9016839,0.5276546,0.7145257,0.7228925,0.3576894,0.7451957,0.7569966,0.7794765,0.7029642,0.3425958,0.3910476
cg15160312,0.007246268,0.008219536,0,0.007001617,0.007282897,0.005405887,0.005340029,0.01195473,0.008895435,0.007675315,0.003198097
cg15160445,0.4184261,0.05368253,0.7335513,0.259917,0.6197473,0.7294019,0.1867047,0.5029442,0.4254296,0.4212872,0.4672255
cg15160742,0.0152693,0.04296127,0.02473332,0.02612707,0.01696039,0.01225782,0.01281258,0.01997425,0.01869287,0.01210005,0
cg15161055,0.01112721,0.02633384,0,0.01019573,0.04259485,0,0.02367426,0.02703837,0.02920204,0.003454069,0.001460001
cg15161785,0,0,0,0.003669007,0,0.000737976,0.004838492,0.0311752,0.008917277,0.005470923,0.1660826
cg15164103,0.1599242,0.192318,0.1258263,0.1740573,0.113985,0.1597988,0.1489376,0.4362785,0.149624,0.4065001,0.3774047
cg15164958,0.08861394,0.01174506,0.005558423,0.1493705,0.01933322,0.01287728,0,0.01257164,0.01397115,0,0
cg15165084,0,0,0.003066392,0.02300138,0.01513475,0.01049667,0.008584537,0.008408583,0.00994582,0.02119427,0.003350649
cg15166050,0.9186875,0.8176247,0.8503398,0.8195514,0.8908116,0.8378296,0.882946,0.890241,0.8338168,0.799966,0.8589751
cg15166089,0.5519863,0.2707779,0.3464185,0.3367473,0.4930906,0.3587982,0.3422462,0.488694,0.31056,0.2179946,0.2789222
cg15167433,0.02968097,0.07059002,0.01996744,0.03380512,0.02918623,0.00417339,0.03234255,0.02415826,0.03089572,0.01999752,0
cg15169162,0.7970785,0.6784192,0.7972947,0.7913998,0.7797944,0.8503492,0.8306265,0.8612575,0.8738351,0.7922351,0.7607696
cg15170424,0.01903995,0.03183153,0.03619283,0.04292896,0.02702385,0.01548619,0.02034047,0.02270573,0.02046838,0.01710668,0.0293838
cg15170903,0,0.02346895,0.01067472,0.02682053,0.005279303,0,0,0.006214527,0.001815396,0.001658089,0.002181118
cg15171237,0.6939418,0.6956707,0.8144674,0.7106611,0.8641222,0.7826555,0.8841735,0.8759537,0.8822211,0.8366358,0.8018079
cg15173196,0.06821457,0.1225739,0,0.5674685,0.7473284,0,0.04038322,0.02955572,0.03162802,0.008464866,0
cg15175266,0.3969754,0.4510898,0.5408217,0.7063348,0.3803672,0.7557135,0.7167881,0.6100193,0.7128477,0.5617874,0.5472138
cg15175577,0,0.01324187,0.01352808,0.003916732,0.001477105,0.01619744,0.008948294,0.02131814,0.01278901,0.02883608,0.04087999
cg15177359,0.2728007,0.5500051,0.5382054,0.4795575,0.2132645,0.527606,0.537789,0.5055776,0.4931925,0.4554121,0.415271
cg15177917,0.2677936,0.7483202,0.618126,0.7392446,0.1515544,0.6022186,0.7008878,0.5223829,0.7214428,0.6834928,0.5893137
cg15178040,0.818347,0.3622524,0.6241531,0.7499664,0.7817381,0.7457989,0.8707103,0.8914539,0.8697151,0.6712553,0.7416003
cg15182360,0,0.06899066,0.1148844,0.01154922,0.05433543,0.05891312,0.04550654,0.03936695,0.03556601,0.02117865,0.007028705
cg15183083,0.09963799,0.1431301,0.3576071,0.180926,0.1326899,0.3265028,0.2428381,0.152039,0.1814045,0.1407886,0.1258804
cg15185001,0.006097384,0,0.02971383,0.04193973,0.01952529,0.01703558,0.01924543,0.01997428,0.01891087,0.03491519,0.02189828
cg15185286,0,0.01937454,0.01563612,0.008815073,0.001978318,0,0,0.000174904,0,0.001236313,0
cg15185794,0.006958668,0.03221492,0.04246618,0.04114178,0.04536022,0.02430604,0.03457265,0.0330465,0.02631739,0.03058478,0.02561923
cg15185804,0.06201237,0.08240665,0.06800908,0.05040666,0.03415324,0.05195789,0.05968164,0.05425135,0.07208521,0.04144149,0.02740734
cg15186584,0.7991027,0.777124,0.757664,0.8154494,0.863066,0.8262051,0.8406916,0.8756128,0.8634978,0.7988314,0.8222001
cg15186869,0.02174429,0.03190004,0.02354652,0.02899663,0.08272762,0.01907095,0.04764975,0.04703856,0.04511231,0.04453956,0.0476636
cg15187606,0.8689236,0.8645756,0.8415196,0.8590037,0.8813814,0.8427249,0.8522451,0.8557868,0.8257064,0.792922,0.8296914
cg15188491,0.02199113,0.02600387,0.0270065,0.02469396,0.02760939,0.03116754,0.05218647,0.04581255,0.04065848,0.03861376,0.05652953
cg15188688,0.4391823,0.5350499,0.8301576,0.7524531,0.5624713,0.7069661,0.7859011,0.6853553,0.8184575,0.7088464,0.612862
cg15191648,0.01584879,0.01928598,0.01047678,0.02888218,0.02007325,0.01088939,0.01086612,0.02029714,0.01342422,0.04398725,0.0146109
cg15195276,0,0.02118139,0.000347083,0.005454726,0.01177336,0.005351799,0.009705942,0.006684624,0.007575822,0.00658215,0
cg15195353,0.8175674,0.8502724,0.843057,0.8689198,0.8696362,0.8511451,0.8477654,0.8548409,0.8473089,0.8442911,0.8420436
cg15195412,0.5974306,0.7553526,0.6693453,0.7856891,0.3881527,0.706318,0.7430991,0.5526586,0.7074759,0.7172568,0.6660489
cg15198335,0.005586709,0,0.00454903,0.003872045,0.02205785,0.009685958,0.01822711,0.01855757,0.01788745,0.02240729,0.02107013
cg15200096,0.5388857,0.03051234,0.400758,0.1079676,0.0433341,0.2739196,0.2833264,0.4838935,0.2817979,0.3434969,0.346334
cg15201291,0.7963032,0.5883274,0.8506866,0.8837716,0.8966181,0.768049,0.8362093,0.9285297,0.8673906,0.7103919,0.6902153
cg15201599,0.01265868,0.01732866,0.02107109,0.07335084,0.007316972,0.01248273,0.0235087,0.02574636,0.02861292,0.0197757,0.02543779
cg15201635,0,0.000750605,0.006923462,0,0.00321196,0,0.008319293,0.00804041,0.003646831,0.006122935,0.00156423
cg15201877,0.1168012,0.03505865,0.1102417,0.05867083,0.08812982,0.09828174,0.1591855,0.1265198,0.1062575,0.09315825,0.09664976
cg15201909,0.4267416,0.5755439,0.5161979,0.6947075,0.8458716,0.610953,0.708131,0.7524759,0.7407693,0.6189059,0.658584
cg15202954,0,0.01606904,0.03273744,0.07489377,0.05068752,0,0.06457046,0.07371734,0.07623235,0.0852768,0.0524804
cg15205507,0.08400189,0.07579779,0,0,0.08899883,0,0.02690237,0.02516526,0.03049905,0.06340546,0.0567012
cg15206330,0,0.004264052,0.004449112,0.006868206,0.000594636,0,0,0.00131821,0.002391414,0,0
cg15206445,0.8226573,0.7856985,0.8240794,0.8361383,0.793626,0.8253844,0.7777439,0.692327,0.765317,0.6218556,0.6495215
cg15207619,0.4075958,0.1786799,0.3080621,0.3135466,0.237832,0.2730443,0.2867495,0.2271837,0.2839358,0.2631518,0.2494433
cg15207953,0.7156285,0.4053132,0.5865942,0.5232751,0.5750397,0.6322197,0.530407,0.5418442,0.5128611,0.4394085,0.4681629
cg15209169,0.2476154,0.1414061,0.2653293,0.2619006,0.4092074,0.2391365,0.3055289,0.3157538,0.3257861,0.2620262,0.2571127
cg15210427,0.8161786,0.8766187,0.8296211,0.8626549,0.8607556,0.8226679,0.8251997,0.6701667,0.8359484,0.7965602,0.7759655
cg15210596,0.03362681,0.02959537,0.03343705,0.01830894,0.01047975,0.02178214,0.0193887,0.01960181,0.02078313,0.01786195,0.01319042
cg15210999,0.774429,0.6027793,0.6027933,0.7333918,0.8193801,0.6308976,0.719487,0.6393471,0.6626113,0.615847,0.6711841
cg15211655,0.008989973,0.01724826,0.02331213,0.02025366,0.01580721,0,0.01148717,0.01138688,0.01206462,0,0.00909057
cg15211677,0.1995786,0.1573274,0.2176314,0.2117864,0.001930548,0.2590112,0.2593658,0.3047082,0.2485163,0,0
cg15212440,0,0.03202424,0.00615199,0,0.01705933,0,0.001931136,0.001152751,0.00825399,0.001843771,0
cg15213605,0,0,0,0,0,0,0,0.002048868,0,0,0
cg15214092,0.01433298,0.01665728,0.04561453,0.0259433,0.02763323,0.05902766,0.05777001,0.07506504,0.06048607,0.06861617,0.1502324
cg15214137,0.01841204,0.06311255,0.02475292,0.01647841,0.02977388,0.003672623,0.03502589,0.03385322,0.03300683,0.05509662,0.05189333
cg15215114,0.000737796,0,0.01027422,0.01903854,0.00860662,0,0.000399243,0,0,0.00375764,0
cg15219393,0,0.02994133,0.01718118,0.05225425,0.03314316,0,0,0.008307518,0.005561297,0.00542731,0.01064797
cg15222604,0.7533873,0.742724,0.7840786,0.7910001,0.8386099,0.8087808,0.8163028,0.8102217,0.8000915,0.7806958,0.7604833
cg15223781,0.09644313,0.05103692,0.04427729,0.03271727,0.06645104,0,0.00185642,0.003395586,0.01035871,0.00948105,0
cg15225105,0.01411998,0.04536961,0.01640277,0.03617482,0.04360593,0.01976941,0.008007512,0.01163537,0.009258635,0.004511683,0
cg15226751,0.7983432,0.6550086,0.8129045,0.7296819,0.8346452,0.7327301,0.8279849,0.8652546,0.8503435,0.791986,0.7870299
cg15227610,0.7966532,0.6782442,0.7503406,0.8000603,0.8164668,0.7301974,0.8033332,0.7895929,0.7916688,0.7305741,0.7975925
cg15227982,0.1210493,0.5293189,0.467172,0.5803414,0.07083319,0.4044421,0.5079225,0.432182,0.5845214,0.4227759,0.2480719
cg15228639,0.6257424,0.628271,0.6455957,0.7748023,0.6602991,0.6939724,0.6687134,0.55854,0.6656479,0.5810229,0.624676
cg15229026,0,0.003258598,0.07414921,0.02171715,0.04460532,0.006034483,0.01359726,0.01959531,0.02312163,0.01531857,0
cg15230273,0.008663565,0.04012566,0.0619723,0.05372823,0.03596497,0.04453972,0.03574086,0.03458448,0.03307672,0.04279964,0.03394973
cg15231886,0.5297667,0,0.4917659,0.01185955,0.005170459,0.4348436,0.4116929,0.4675628,0.4357486,0.008551179,0.01680035
cg15232450,0.03707194,0.06981689,0.01743948,0.06534415,0.05627477,0.006754386,0.07388406,0.07846455,0.1001377,0.02354965,0.03936154
cg15233681,0.8613039,0.7819526,0.7189832,0.7542585,0.7809709,0.7202674,0.8171077,0.7788175,0.8402248,0.7632655,0.7957196
cg15234096,0.793588,0.5437504,0.7626544,0.7292671,0.8123105,0.8271876,0.7902701,0.8033019,0.8237431,0.6480535,0.7485461
cg15235185,0,0.00947136,0.009644808,0.004473197,0.02060189,0,0.01843571,0.01953137,0.02067726,0.01285492,0.01438017
cg15235832,0.07646589,0.04990572,0.01739737,0.02005319,0.07405461,0.02527658,0.02415868,0.02849535,0.03105216,0.05369399,0.2879285
cg15236866,0.05299313,0.1140591,0.05283988,0.1178193,0.05496794,0.09613518,0.1266083,0.2339118,0.1273877,0.07442334,0.03726476
cg15238200,0.38702,0.457736,0.3739071,0.4352415,0.2747829,0.3442657,0.4895717,0.5164086,0.4673177,0.3670639,0.3459793
